,name,address,latlon
1334,풀짚공예박물관,경기도 광주시 오포읍 문형산길 76,"(37.3641802161435, 127.165100589207)"
1335,강릉원주대학교박물관,강원도 강릉시 죽헌길 7,"(37.7657331772579, 128.870217435979)"
1336,프라움 악기박물관,경기도 남양주시 와부읍 경강로 756,"(37.5685084527436, 127.227049166438)"
1337,아프리카 박물관,제주특별자치도 서귀포시 이어도로 49,"(33.2399765531972, 126.428813675904)"
1338,제주돌박물관,제주특별자치도 제주시 조천읍 남조로 2023,"(33.4513645690599, 126.656710998359)"
1339,제주건강과 성 박물관,제주특별자치도 서귀포시 안덕면 일주서로 1611,"(33.2548469661363, 126.346583683696)"
1340,세계자동차 제주박물관,제주특별자치도 서귀포시 안덕면 중산간서로 1610,"(33.282942376127, 126.349010409791)"
1341,테마공원 선녀와나무꾼,제주특별자치도 제주시 조천읍 선교로 267,"(33.4796207866526, 126.702684967881)"
1342,피규어뮤지엄W,서울특별시 강남구 선릉로158길 3,"(37.5257998045331, 127.040386554258)"
1343,피노키오뮤지엄,경기도 파주시 회동길 152,"(37.7089072792712, 126.68756280387)"
1344,하남역사박물관,경기도 하남시 덕풍동로 30,"(37.545460423098, 127.20608415934)"
1345,뮤지엄산(페이퍼갤리러),강원도 원주시 지정면 오크밸리2길 260,"(37.4153325753682, 127.823409104346)"
1346,뮤지엄산(청조갤러리),강원도 원주시 지정면 오크밸리 2길 260,"(37.4153325753682, 127.823409104346)"
1347,치악산 고판화박물관,강원도 원주시 신림면 물안길 62,"(37.2574381883248, 128.128029826843)"
1348,하동야생차박물관,경상남도 하동군 화개면 쌍계로 571-25,"(35.2277321517466, 127.642692146071)"
1349,하슬라미술관,강원도 강릉시 강동면 율곡로 1441,"(37.7054583826871, 129.007843904557)"
1350,하회세계탈박물관,경상북도 안동시 풍천면 전서로 206,"(36.5489628322659, 128.527490403276)"
1351,경주바니베어박물관,경상북도 경주시 보문로 280-34,"(35.8518935665496, 129.273457668627)"
1352,경주세계자동차박물관,경상북도 경주시 보문로 132-22,"(35.8521063178002, 129.268548865585)"
1353,학아재미술관,서울특별시 종로구 돈화문로 98,"(37.577084653565, 126.99040680202)"
1354,몽촌역사관,서울특별시 송파구 올림픽로 424,"(37.5203396980951, 127.115517876627)"
1355,롯데뮤지엄,서울특별시 송파구 올림픽로 300,"(37.5137519612953, 127.104446890835)"
1356,송파책박물관,서울특별시 송파구 송파대로37길 77,"(37.4988841772964, 127.104383431798)"
1357,하정웅미술관,광주광역시 서구 상무대로 1165,"(35.1549821571973, 126.888441546954)"
1358,경기북부어린이박물관,경기도 동두천시 평화로 2910번길 46,"(37.9445748131977, 127.064321440062)"
1359,외도보타니아,경상남도 거제시 일운면 외도길 17 외도해상농원,"(34.7694722576253, 128.71139213847)"
1360,한국고건축박물관,충청남도 예산군 덕산면 홍덕서로 543,"(36.6331937224873, 126.611611843074)"
1361,추사박물관,경기도 과천시 추사로 78(주암동),"(37.4530047663899, 127.028725091153)"
1362,아해한국전통문화어린이박물관,경기도 과천시 추사로 133,"(37.4576201639377, 127.029979181906)"
1363,한국광고박물관,서울특별시 송파구 올림픽로35길 137,"(37.5159272595028, 127.099643159822)"
1364,제주 유리의 성,제주특별자치도 제주시 한경면 녹차분재로 462,"(33.3146338680657, 126.273662413462)"
1365,제주 도립미술관,제주특별자치도 제주시 1100로 2894-78,"(33.4525500193362, 126.489686090961)"
1366,한국교원대학교 교육박물관,충청북도 청주시 흥덕구 강내면 태성탑연로 250,"(36.6056617527318, 127.357362327758)"
1367,아라리오뮤지엄,제주특별자치도 제주시 탑동로 14,"(33.5174206183038, 126.523392489772)"
1368,한국근현대사박물관,경기도 파주시 탄현면 헤이리마을길 59-85,"(37.7908727117447, 126.695201947005)"
1369,월정사 성보박물관,강원도 평창군 진부면 오대산로 176,"(37.7188312865252, 128.602948314329)"
1370,고려궁박물관,강원도 평창군 대관령면 올림픽로 1169,"(37.6187079500859, 128.647574276713)"
1371,비엔나인형박물관,강원도 평창군 대관령면 솔봉로 296,"(37.6627204479088, 128.663953645982)"
1372,왕조실록의궤박물관,강원도 평창군 진부면 오대산로 180,
1373,한국기독교선교박물관,부산광역시 동래구 충렬대로202번가길 24,"(35.201224272602, 129.082654173095)"
1374,청주시립대청호미술관,충청북도 청주시 상당구 문의면 대청호반로 721,"(36.5071130719524, 127.493719514717)"
1375,한국대중음악박물관,경상북도 경주시 엑스포로 9(신평동),"(35.8403404160882, 129.28889215192)"
1376,한국도량형박물관,충청남도 당진시 산곡길 219-4(시곡동),"(36.8927980988741, 126.676594502705)"
1377,한국만화박물관,경기도 부천시 길주로 1,"(37.5090549772014, 126.745618159413)"
1378,김포시독립운동기념관,경기도 김포시 양촌읍 양곡2로30번길 46,"(37.653358975275, 126.629642045942)"
1379,한국문인인장박물관,충청남도 예산군 광시면 운산2길 111-3,"(36.5470368813247, 126.750330381835)"
1380,한국미술관,경기도 용인시 기흥구 마북로 244-2,"(37.3089661313435, 127.131966924424)"
1381,서울올림픽기념관,서울특별시 송파구 올림픽로 424,"(37.5203396980951, 127.115517876627)"
1382,한국미용박물관,광주광역시 북구 용봉로 116,"(35.1723768451776, 126.909398651727)"
1383,한국민속촌박물관,경기도 용인시 기흥구 민속촌로 90,"(37.2591318929712, 127.122543088887)"
1384,한국색동박물관,서울특별시 종로구 율곡로10길 85-7(권농동),"(37.5738877793786, 126.992091307243)"
1385,한국시집박물관,강원도 인제군 북면 만해로 136,"(38.1886583874088, 128.318475464457)"
1386,한국식기박물관,충청남도 홍성군 장곡면 무한로 957-24,"(36.4939651673774, 126.742301128184)"
1387,제8대유엔사무총장반기문평화기념관,충청북도 음성군 원남면 행치길 15-5,"(36.8919576427877, 127.664407300722)"
1388,한국압화박물관,전라남도 구례군 구례읍 동산1길 29,"(35.1966843072911, 127.45993783875)"
1389,덕포진교육박물관,경기도 김포시 대곶면 덕포진로103번길 90,"(37.6506535189675, 126.538722286949)"
1390,한국이민사박물관,인천광역시 중구 월미로 329,"(37.4701430841284, 126.600271096232)"
1391,다도박물관,경기도 김포시 월곶면 애기봉로275번길 187-51,"(37.7378966202174, 126.574364447226)"
1392,한국잠사박물관,충청북도 청주시 흥덕구 강내면 청주역로 213-52,"(36.6393680798157, 127.382235824924)"
1393,설미재미술관,경기도 가평군 설악면 유명로 1454-38,"(37.6608846801979, 127.482238004715)"
1394,한국잡지박물관,서울특별시 영등포구 여의대방로 67길 11,"(37.5197651591196, 126.930241165994)"
1395,청마기념관,경상남도 거제시 둔덕면 방하2길 6,"(34.8548059904353, 128.517157799129)"
1396,한국전통음식박물관,인천광역시 남동구 만의골로 71,"(37.4504629589262, 126.767081895966)"
1397,한국조폐공사 화폐박물관,대전광역시 유성구 과학로 80-67,"(36.3784711714806, 127.370534224568)"
1398,백제문화체험박물관,충청남도 청양군 대치면 장곡길 43-24,"(36.4060653386354, 126.84547057599)"
1399,한국전력공사,서울특별시 서초구 효령로 72길 60,"(37.4856046634033, 127.028078834421)"
1400,대한불교 천태종 관문사,서울특별시 서초구 바우뫼로7길111,"(37.4737503294487, 127.022282279515)"
1401,매헌윤봉길의사기념관,서울특별시 서초구 매헌로 99,"(37.4730498033959, 127.036977084936)"
1402,거제민속박물관,경상남도 거제시 연초면 대금산로 339-7,"(34.9501143570672, 128.677436038706)"
1403,조태일 시문학기념관,전라남도 곡성군 죽곡면 태안로 622-38,"(35.1335155195934, 127.368594736476)"
1404,부산대박물관,부산광역시 금정구 부산대학로63번길 2,"(35.2322427971605, 129.08382445362)"
1405,범어사성보박물관,부산광역시 금정구 범어사로 250,"(35.2830426366443, 129.067620787638)"
1406,오륜대한국순교자박물관,부산광역시 금정구 오륜대로 106-1,"(35.2457017239552, 129.100901592687)"
1407,한국천연염색박물관,전라남도 나주시 다시면 백호로 379,"(34.9940316773274, 126.662525364985)"
1408,디오티미술관,부산광역시 금정구 금샘로 35,"(35.2288808295933, 129.076772655511)"
1409,한국카메라박물관,경기도 과천시 대공원광장로 8,"(37.4350534216454, 127.005666992253)"
1410,한국전통문화대학교박물관,충청남도 부여군 규암면 백제문로 367,"(36.3094801243805, 126.89688409526)"
1411,진주시립 이성자미술관,경상남도 진주시 에나로 128번길 14,"(35.1757373082886, 128.142912461511)"
1412,경상대학교 부속박물관,경상남도 진주시 진주대로 501,"(35.1567141271262, 128.098001405271)"
1413,진주 청동기문화박물관,경상남도 진주시 대평면 호반로 1353,"(35.2243843708131, 127.961966589126)"
1414,LH 토지주택박물관,경상남도 진주시 충의로 19,"(35.1781697810343, 128.14576837039)"
1415,진주익룡발자국전시관,경상남도 진주시 영천강로68번길 22,"(35.1686899387155, 128.13961636726)"
1416,㈜장생도라지,경상남도 진주시 금곡면 정자천로15번길 5,"(35.1383354910338, 128.171374844697)"
1417,(사)진주어린이박물관,경상남도 진주시 망경로 224번길 40,"(35.1811247737566, 128.07882070288)"
1418,진주교육대학교,경상남도 진주시 진양호로 369번길 3,"(35.1858108225369, 128.06793000041)"
1419,DMZ박물관,강원도 고성군 현내면 통일전망대로 369,"(38.5763045943936, 128.382599027668)"
1420,한국토종씨앗박물관,충청남도 예산군 대술면 시산서길 64-9,"(36.6663092148236, 126.878400072264)"
1421,연필뮤지엄,강원도 동해시 발한로 183-6,"(37.547500301857, 129.106301394551)"
1422,(재)한원미술관,서울특별시 서초구 남부순환로 2423,"(37.4817811288984, 127.015435697895)"
1423,한길책박물관,경기도 파주시 탄현면 헤이리마을길 59-6,"(37.7892612758274, 126.697937907566)"
1424,한남대학교 자연사박물관,대전광역시 대덕구 한남로 70,"(36.3555640023271, 127.419951766947)"
1425,한남대학교 중앙박물관,대전광역시 대덕구 한남로 70,"(36.3555640023271, 127.419951766947)"
1426,전남도립미술관(본관),전라남도 광양시 광양읍 순광로 660,"(34.967749896888, 127.588858883557)"
1427,아산조방원미술관(분관),전라남도 곡성군 옥과면 미술관로 28,
1428,나주복암리고분전시관,전라남도 나주시 다시면 백호로 287,"(34.9960896207238, 126.657059218999)"
1429,한림대학교박물관,강원도 춘천시 한림대학길1,"(37.8854275477545, 127.734962063258)"
1430,혼불문학관,전라북도 남원시 사매면 노봉안길52,"(35.4810955381921, 127.319991890823)"
1431,한무숙문학관,서울특별시 종로구 혜화로 9길 20,"(37.587790370379, 126.998657523066)"
1432,평강 성서유물박물관,서울특별시 구로구 오류로8라길 44,"(37.4919552205758, 126.844061327772)"
1433,한미사진미술관,"서울특별시 송파구 위례성대로14, 한미타워 19.20층","(37.5165925928554, 127.113956209115)"
1434,한성백제박물관,"서울특별시 송파구 위례성대로71, 한성백제박물관","(37.5154287227604, 127.120800706942)"
1435,DIMA MOA,경기도 안성시 삼죽면 동아예대길 47,"(37.06236122856, 127.353294629592)"
1436,박두진문학관,경기도 안성시 보개면 남사당로 198-11,"(37.0349783845732, 127.310874319976)"
1437,미암,전라남도 담양군 대덕면 장동길 76,"(35.2594242885738, 127.021452735857)"
1438,홍주성역사관,충청남도 홍성군 홍성읍 아문길 20,"(36.6001987669591, 126.660920388938)"
1439,한양여자대학교 미술관,서울특별시 성동구 살곶이길 200,"(37.5579175887117, 127.049321897316)"
1440,한얼문예박물관,강원도 횡성군 우천면 경강로 2885-2,"(37.4891248295241, 128.072897305231)"
1441,한익환서울아트박물관,서울특별시 용산구 한남대로 108,"(37.5380282356306, 127.004991481116)"
1442,지질자원연구원 지질박물관,대전광역시 유성구 과학로 124,"(36.3810575720925, 127.357358372623)"
1443,대청댐물문화관,대전광역시 대덕구 대청로 618-136,"(36.4744348881081, 127.481538138225)"
1444,한향림옹기박물관,경기도 파주시 탄현면 헤이리마을길 96-43,"(37.7899543289228, 126.700918532784)"
1445,충남대학교 자연사박물관,대전광역시 유성구 대학로 99,"(36.3683281154744, 127.341662059729)"
1446,함안박물관,경상남도 함안군 가야읍 고분길 153-31,"(35.2693676625759, 128.402688005881)"
1447,대전대학교 박물관,대전광역시 동구 대학로 62,"(36.336696167799, 127.459001869396)"
1448,배재대학교 박물관,대전광역시 서구 배재로 155-40,"(36.3232382774419, 127.366074460163)"
1449,KAIST비전관,대전광역시 유성구 대학로 291,"(36.3682827819718, 127.356981924269)"
1450,함양박물관,경상남도 함양군 함양읍 필봉산길 55,"(35.5247102211321, 127.72227274936)"
1451,남철미술관,대전광역시 서구 갈마로 173-1,"(36.3389718762305, 127.375967646279)"
1452,함평군립미술관,전라남도 함평군 함평읍 곤재로 27,"(35.0561887449397, 126.519949384017)"
1453,여진불교미술관,대전광역시 유성구 엑스포로 624,"(36.4107703230727, 127.406115521947)"
1454,합덕수리민속박물관,충청남도 당진시 합덕읍 덕평로 379-9,"(36.7932666952805, 126.784276864782)"
1455,합천박물관,경상남도 합천군 쌍책면 황강옥전로 1558,"(35.5804222700461, 128.282941494808)"
1456,합천한의학박물관,경상남도 합천군 용주면 고품길 42,"(35.5377239066981, 128.10122224245)"
1457,항공우주박물관,경상남도 사천시 사남면 공단1로 78,"(35.0714664375983, 128.062905130562)"
1458,담양우표,전라남도 담양군 대전면 대치9길 16,"(35.2766345440767, 126.889578787546)"
1459,해금강테마박물관,경상남도 거제시 남부면 해금강로 120,"(34.7405570656169, 128.662644411123)"
1460,해남공룡박물관,전라남도 해남군 황산면 공룡박물관길 234,"(34.5890886656765, 126.44283212925)"
1461,해녀박물관,제주특별자치도 제주시 구좌읍 해녀박물관길 26,"(33.5236098768953, 126.863425590364)"
1462,박정희대통령역사자료관,경상북도 구미시 박정희로 123,"(36.0905661705326, 128.348928741414)"
1463,해인사성보박물관,경상남도 합천군 가야면 해인사길 122,"(35.8016570791922, 128.098144042972)"
1464,대담,전라남도 담양군 담양읍 언골길 5-4,"(35.3253075136534, 126.98350956016)"
1465,보임쉔,전라남도 담양군 대전면 신룡길 79-3,"(35.2486970693345, 126.879597579878)"
1466,나야나,전라남도 담양군 담양읍 언골길 7-12,"(35.3256766917151, 126.983445696354)"
1467,행촌미술관,전라남도 해남군 해남읍 해남로 45,"(34.5710658412771, 126.612502655982)"
1468,안다미로귀때박물관,경상북도 칠곡군 기산면 강정길 47-10,"(35.98393600621, 128.384231421257)"
1469,향암미술관,경상북도 울진군 온정면 백암온천로 1388,"(36.7181286339967, 129.354599786307)"
1470,송암박두성기념관,인천광역시 미추홀구 한나루로357번길 105-19,"(37.4381176595579, 126.656027525545)"
1471,허준박물관,서울특별시 강서구 허준로 87,"(37.5678724473689, 126.851031243879)"
1472,헬로우뮤지움,서울특별시 성동구 금호로 72,"(37.549699039792, 127.026260200243)"
1473,헬로키티아일랜드,제주특별자치도 서귀포시 안덕면 한창로 340,"(33.2900995504581, 126.35208109259)"
1474,현대어린이책미술관 MOKA,경기도 성남시 분당구 판교역로 146번길 20,"(37.39279369494, 127.112017130086)"
1475,영암곤충박물관,전라남도 영암군 영암읍 기찬랜드로 41,"(34.7903207528848, 126.685124186377)"
1476,심수관도예전시관,전라북도 남원시 양림길 14-16,"(35.4011323841324, 127.385409245183)"
1477,호안다구박물관,강원도 영월군 김삿갓면 내리계곡로 1088,"(37.1057914127952, 128.677057016189)"
1478,국립아시아문화전당(문화창조원),광주광역시 동구 문화전당로 38,"(35.147057304165, 126.92003143495)"
1479,임립미술관,충청남도 공주시 계룡면 봉곡길 77-13,"(36.3964566871524, 127.140591156476)"
1480,충남역사박물관,충청남도 공주시 국고개길 24,"(36.4530882544673, 127.127386610134)"
1481,한국자연사박물관,충청남도 공주시 임금봉길 49-25,"(36.366400905147, 127.244823858302)"
1482,호암미술관,경기도 용인시 처인구 포곡읍 에버랜드로 562번길 38,"(37.2932160407724, 127.192333025431)"
1483,고양어린이박물관,경기도 고양시 덕양구 화중로 26,"(37.6294807750624, 126.8309490585)"
1484,아람미술관,경기도 고양시 일산동구 중앙로 1286,"(37.6614856048971, 126.774458292187)"
1485,고양가와지볍씨박물관,경기도 고양시 덕양구 고양대로 1695,"(37.649777903709, 126.870086007514)"
1486,기지시줄다리기박물관,충청남도 당진시 송악읍 안틀모시길 11,"(36.8961622787994, 126.694763260437)"
1487,호야지리박물관,강원도 영월군 무릉도원면 무릉법흥로 303,"(37.2999411392179, 128.262699609339)"
1488,필암서원 유물전시관,전라남도 장성군 황룡면 필암서원로 187,"(35.3098621790391, 126.750963999723)"
1489,화정박물관,서울특별시 종로구 평창8길 3,"(37.6045448453703, 126.966081861578)"
1490,화폐박물관,경기도 파주시 탄현면 헤이리마을길 93-89,"(37.790804909888, 126.697314469282)"
1491,아산정린박물관,충청남도 아산시 배방읍 휴대길 142,"(36.7724396065661, 127.117648428863)"
1492,충무공이순기념관,충청남도 아산시 염치읍 현충사길 126,"(36.8065474284046, 127.031198834901)"
1493,고불맹사성기념관,충청남도 아산시 배방읍 행단길 22,"(36.747782545201, 127.041606941176)"
1494,화천민속박물관,강원도 화천군 하남면 춘화로 3337,"(38.0978037935723, 127.704041662846)"
1495,환기미술관,서울특별시 종로구 자하문로40길 63,"(37.5940877740173, 126.966113670715)"
1496,환희컵박물관,강원도 강릉시 해안로 10,"(37.7744648507565, 128.943098970719)"
1497,시흥역사자료전시관,경기도 시흥시 연성로 13번길 3,"(37.3904472617035, 126.804763200868)"
1498,경북대학교 박물관,대구광역시 북구 대학로 80(산격동),"(35.8890974884948, 128.614322336303)"
1499,대구보건대학교 인당박물관,대구광역시 북구 영송로 15(태전동),"(35.9267978807961, 128.544031065704)"
1500,휘목미술관,전라북도 부안군 진서면 운호길10,"(35.5944001841765, 126.563517041819)"
